business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
-sC66z4SO3tR7nFCjfQwuQ,2011-11-21,1v4JIRAAGKa1bGFrbswn8g,5,"We were staying at the Claredon and the desk clerk (who is also from Yuma) told us that their restaurant was voted best Mex in Phoenix and she swore it was true so we had to try it.

The elote (roasted corn with cheese and smokey paprika) was fab, as was the ceviche! The carne asasda taco was tasty, as so many have already said. The real stars, however, were the pork belly and vegie tacos. I'll be dreaming about those til our next trip north.",review,_UhFmYeZOzi2GTFkSUuo8A,0,0,0
_CG5zJAoNN6gszjhSyUcww,2010-03-21,BC0G2sewKVi0ZYWly6O82g,5,"Everytime I think of Chodang my mouth waters. I love the spicy tofu soup they serve here along with their korean style dumplings. Their portions are just right. If you don't like spicy foods you can tell them to not make it spicy. I also love the condiments they serve before the meal. Love it!

I like their decor. The tables and walls really go together and you definitely feel like you're at an asian restaurant. Everything is neat and clean (even the bathrooms).",review,XYXA68TWwyHle2Y43zkD1g,1,2,1
zsWJEyP8YyJkux0muGtiVw,2012-03-13,PXiin-FrcnQ3MhAQRHsTZQ,4,"We had a restaurant.com coupon.  They also have happy hour specials on appetizers.  You cannot combine specials with the coupon.

We started with edamame and mussels.  I have never had mussels before, just oysters and clams.  The mussels were eff'in awesome.  They were not super chewy and the way they were seasoned and served, spicy and bold, was seriously amazing.

Three of us polished off three different rolls.  Spicy tuna crunch roll, over the top.  What the heck roll, another spicy roll that was seriously good as H€LL!  Screaming roll, spicy tempura style shrimp roll with a delicious crunch.  Spicy is the way to go with sushi rolls.

For dessert we went with mochi ice cream, served in four flavors: vanilla, strawberry, green tea and mango.  The green tea and mango were my favorites.

Such a good dinner, now if only they served alcohol.",review,gDl4dMYPpuuIaNAW_Bh3qQ,0,0,0
zhS1u1XtJV69nosLL6H7hg,2012-01-23,kf6FDes-WsH94rEIrSmgAQ,5,"I love this place! I've been here twice now and walked out with great finds both times. They have a large variety of clothes - work-appropriate & fun cocktail dresses, fabulous shoes, jewelry, casual skirts and shirts, and more. The employees are very friendly and helpful. 

Another reviewer mentioned $700 boots, but I haven't seen a single item priced over $100.  I actually got gifts for my cousins, 2 hair and jewelry items apiece, for under $20 per person (and in the same visit found a dress for less than $40 that got me half a dozen compliments at a holiday party that night!)",review,M3a0CsA85GvH8W5wwIptPg,0,0,0
9OPheVf5o8sRcRHxJDl4-A,2008-11-22,UrANiXCSUMVLQ9CVzPdyYg,5,"After weeks of anticipation, Side Bar has finally opened.  As you ascend the staircase to the second level, the reason for the long wait becomes apparent.  The attention to detail is amazing.  Once layered with crumbling plaster, the walls were meticulously stripped to reveal the historic brickwork.  Other historic elements include the original steel casement windows that feature a view of downtown phoenix and the surrounding area. Tastefully integrated with these elements is a contemporary interior design.  The lighting consists of warm colors that set the stage for the laid back atmosphere.  No expense was spared when designing the bar and tables, which are made of dark exotic woods.  Seating included organically shaped bar stools that adjust to a comfortable height and depth.  There are also several u-shaped sofas that create conversational areas.  Behind the bar you'll see an array of artistically arranged circular openings backlit in a warm, yellow tone.  Thick glass shelving lines the back wall along with a fine assortment of liquors.  The ""soft opening"" menu included wines and locally brewed beers among others.  I tried a White Russian and my wife had a glass of Chardonnay.  Both were very good.  Prices seemed to be close to average for the area and when compared to the experience, were a good value.  I had a chance to speak to one of the owners who was glowing with excitement.  After two years of remodeling and working with the city and adjacent historic neighborhood, his vision has become reality.  In addition to a brief history of his endeavor, the owner informed me that additional overflow parking will be available adjacent to the main parking lot.  Parking was one concern originally voiced by the neighborhood and city.  The owners may also experiment with weekly art showings by local artists.  Maybe they can arrange for it to coincide with First Fridays.  Within walking distance of Side Bar, dining includes Pei Wei, My Florist, and Zoe's Kitchen.   
If you're looking for a unique hangout in an urban setting, then Side Bar comes highly recommended.",review,sCRy3cQgHEJQiCQJrvKkRg,0,0,0
NuFs1Sh5wUa7ZLISMtCMRA,2012-01-01,Pz6Eh5npDhSTeuX4uZqtQQ,5,Went to Cracker Barrel twice while vacationing at our home in Litchfield Park.  All the food we ordered were very good and the service was good also.  I highly recommend their pancakes.,review,6NOgM7NLos60OkWOmi6G-A,1,3,0
eGj1NnvbIUVWgDYQWEOwQg,2012-06-03,breTkAJpsdmO2YXCantl6A,4,"One of my favorite parks that I've been to! There are two areas, small and big. I have a small dog so I go into the little dog park. The running room in this area is much more limited than the big dog area, but that's ok - it seems to be enough room for the little ones. There is a water faucet to fill up water bowls and allow your dogs to cool off.

One of my favorite features are the trees! It's a mature park and the trees are gorgeous. They provide lots of shade and make for a relaxing soundtrack. 

This is one of the furthest parks from my house, but I always make the trek out there just to come here.",review,7o7MF9B9lxcWupE8jiLOaQ,0,0,0
3wLLf8wRqD1ZQowi9aZSoA,2012-08-31,D-Usa-jdowXyQFp0hkk2_g,5,"Grassroots is right around the corner and we drive by it every week on our usual Friday-Dinner-Out.  I always assumed it was more of a pub than a restaurant.  My wife and I arrived around 5:00pm and were seated immediately.  The waiter was super attentive and knew the menu and preparation of everything I asked about.  

We started with an AMAZING appetizer special of burrata* with ciabatta tips, their house spicy tomato jam and arugula with champagne vinaigrette.  It was described as a sort of an experimental combination of preparations from other dishes.  The burrata was silky smooth and spreads onto the ciabatta like softened cream cheese.  The play of flavors in this dish was excellent, we'd go back here just for this dish alone.

My wife ordered the lobster bisque as her entree, which was smooth and creamy with a good lobster flavor.  I suspect we could have asked for bread on the side, but it didn't come with it by default.

I ordered the short ribs with roasted asparagus and jalapeno cheddar grits.  The ribs were cooked just right, just a little pink and tender with a concentrated glaze of delicious sauce layered on top.  The sauce had a light smoky flavor with a fair amount of saltiness, and appeared to be a long simmered reduction with bold flavor. As others have mentioned, the jalapeno grits are very good, not spicy by any means but a little crunch from the jalapeno pieces, creamy and well prepared.  I strongly recommend the short ribs to anyone.

We splurged with dessert of key lime pie and a banana split.  The split included three large scoops of (what appeared to be) homemade ice cream and topped with caramelized pecans.  The key lime was tart and delicious.

The portion sizes were perfect and considering the careful preparation and unique flavors the price was appropriate.  It's a little more expensive that I would like to put Grassroots into our weekly rotation, but I look forward to visiting it again and sample more items off the menu when the budget allows.

* I didn't know what burrata was: http://en.wikipedia.org/wiki/Burrata",review,Esi0LF6paDqj7W0LcDX4AA,1,1,0
_Ne4sL68IW6lEXYvrnkt-w,2012-09-22,ftDiNM976ePkYb7ue5iBIw,5,"This is my love note:

Yours beers are so delicious, your food is absolutely scrumptious.  I wish I could spend forever and always with you.  If I could just never work and sit inside of you all day eating and drinking, why, I think I would be the happiest gal on this side of the Mississippi River.  You are great, don't change, and please, stay with me forever and always.

I love you to the moon and the stars Handlebar,

Katlan",review,MMTH5K-4i6-zcuasXA-gOQ,0,1,0
hnRqJND9awRC80aRwfQ1hg,2011-12-17,3ngnrNOkeUMT_QIsl5EjeQ,1,This location is now closed.,review,QGQVXiICewN5PQsd83-d7Q,0,0,0
_A4zWsLoLbjozEJYHLDx0Q,2012-10-14,zg0EScWTwmfrmsy2dWy1VQ,5,I stayed at the Motel right across the street from this restaurant when I stayed in Gila Bend. I had been driving all day through the hot desert and really wanted to kick back with a cold beer and some good food. Little Italy did not disappoint!! I got a large pizza that was AMAZING!! Plus the service was great too. Fast and friendly.,review,CifiiSoeEAX9KOKK-QHuhg,0,0,0
BPi1Q5wX0_o5VlO_XRyYuQ,2012-07-26,mA1km9oCjlzujylkarUfGw,5,Chef Bianco does it again! The homemade pasta is unreal. You can actually taste the freshness of all of the ingredients. The pasta is thick (like homemade pasta is supposed to be...) but not heavy at all. I also loved the casual vibe and the staff was very friendly and nice. You really feel like a guest sitting in the kitchen in a home somewhere in Italy.,review,5RA1yMlY9ZpK3DXsW3nEMw,0,1,0
xEg0-xrQywU5K-WQO7cy0w,2010-07-12,S1k-x_TQQ44qu9RNoDCtoA,4,"Indian food is often minimized by attempts to make it less exact and somehow more palatable by other cultures.  This is at the cost often of not allowing the original beauty of the cuisine to be savoured by all. In fact, my visit to the Indian Paradise was not without some sarcasm and pessimism on my part given that so many places in the area get it wrong when it comes to this genre.  
Boy, was I wrong!  Don't let the fascade of the place fool you.  When you enter, it takes a few seconds to smell the fact that you are going to have the genuine article here.  If you go at lunch time, you can experience the buffet.  I went on a Sunday afternoon and the place was perfectly poised for a sunset dining experience.
ALL the food...from the nan to the lamb curry, to the tea, to the samosas to the califlower....EVERYTHING was really good.  But I have to also add that there was a certain family-like atmosphere created by the staff and the service was unassuming yet intuitive.  I found that I did not want to leave.  I just wanted to stay here and talk and snack a little.  That's kind of hard to achieve in a strip mall restaurant yet, this did not feel like that.
You should go for yourself and see if I was just way too nostalgic for good Indian or whether its really worth 4 stars.",review,2XCsVpAMsGUykrM-BBFEXA,1,3,0
MSnAOSajkFXLojJWgRjMCg,2008-01-14,VnJVvpEslSKtasBO-yf1fA,1,"Why can't the attendant understand a simple direct question?

Can someone please tell me just where the Hell I'm supposed to put my freakin' drink?

and worst of all ... my balls don't fit in this place.

*one extra star for the bartender offering me her personal lighter 
*minus the extra star for not having any matches",review,A_O8wZOsMTPwyeYA4-Rsow,3,2,2
